Unnamed: 0,game_date,home_team,away_team,city,distance_from_last_location_home_team,distance_from_last_location_away_team,tslg_home,tslg_away
0,2000-03-29,NYN,CHN,Tokyo,0.0,0.0,0.0,0.0
1,2000-03-30,CHN,NYN,Tokyo,0.0,0.0,1.0,1.0
2,2000-04-03,ATL,COL,Atlanta,0.0,0.0,0.0,0.0
3,2000-04-03,CIN,MIL,Cincinnati,0.0,0.0,0.0,0.0
4,2000-04-03,FLO,SFN,Miami,0.0,0.0,0.0,0.0
5,2000-04-03,MON,LAN,Montreal,0.0,0.0,0.0,0.0
6,2000-04-03,NYN,SDN,New York,10870.832449398718,0.0,4.0,0.0
7,2000-04-03,SLN,CHN,St. Louis,0.0,10311.699417712543,0.0,4.0
8,2000-04-03,ANA,NYA,Anaheim,0.0,0.0,0.0,0.0
9,2000-04-03,BAL,CLE,Baltimore,0.0,0.0,0.0,0.0
10,2000-04-03,MIN,TBA,Minneapolis,0.0,0.0,0.0,0.0
11,2000-04-03,OAK,DET,Oakland,0.0,0.0,0.0,0.0
12,2000-04-03,TEX,CHA,Arlington,0.0,0.0,0.0,0.0
13,2000-04-03,TOR,KCA,Toronto,0.0,0.0,0.0,0.0
14,2000-04-04,ARI,PHI,Phoenix,0.0,0.0,0.0,0.0
15,2000-04-04,ATL,COL,Atlanta,0.0,0.0,1.0,1.0
16,2000-04-04,CIN,MIL,Cincinnati,0.0,0.0,1.0,1.0
17,2000-04-04,FLO,SFN,Miami,0.0,0.0,1.0,1.0
18,2000-04-04,MON,LAN,Montreal,0.0,0.0,1.0,1.0
19,2000-04-04,PIT,HOU,Pittsburgh,0.0,0.0,0.0,0.0
20,2000-04-04,ANA,NYA,Anaheim,0.0,0.0,1.0,1.0
21,2000-04-04,MIN,TBA,Minneapolis,0.0,0.0,1.0,1.0
22,2000-04-04,OAK,DET,Oakland,0.0,0.0,1.0,1.0
23,2000-04-04,SEA,BOS,Seattle,0.0,0.0,0.0,0.0
24,2000-04-04,TEX,CHA,Arlington,0.0,0.0,1.0,1.0
25,2000-04-04,TOR,KCA,Toronto,0.0,0.0,1.0,1.0
26,2000-04-05,ARI,PHI,Phoenix,0.0,0.0,1.0,1.0
27,2000-04-05,ATL,COL,Atlanta,0.0,0.0,1.0,1.0
28,2000-04-05,CIN,MIL,Cincinnati,0.0,0.0,1.0,1.0
29,2000-04-05,FLO,SFN,Miami,0.0,0.0,1.0,1.0
30,2000-04-05,MON,LAN,Montreal,0.0,0.0,1.0,1.0
31,2000-04-05,NYN,SDN,New York,10870.832449398718,0.0,2.0,2.0
32,2000-04-05,PIT,HOU,Pittsburgh,0.0,0.0,1.0,1.0
33,2000-04-05,SLN,CHN,St. Louis,0.0,10311.699417712543,2.0,2.0
34,2000-04-05,ANA,NYA,Anaheim,0.0,0.0,1.0,1.0
35,2000-04-05,BAL,CLE,Baltimore,0.0,0.0,2.0,2.0
36,2000-04-05,MIN,TBA,Minneapolis,0.0,0.0,1.0,1.0
37,2000-04-05,OAK,DET,Oakland,0.0,0.0,1.0,1.0
38,2000-04-05,SEA,BOS,Seattle,0.0,0.0,1.0,1.0
39,2000-04-05,TEX,CHA,Arlington,0.0,0.0,1.0,1.0
40,2000-04-05,TOR,KCA,Toronto,0.0,0.0,1.0,1.0
41,2000-04-06,ARI,PHI,Phoenix,0.0,0.0,1.0,1.0
42,2000-04-06,CIN,MIL,Cincinnati,0.0,0.0,1.0,1.0
43,2000-04-06,FLO,SFN,Miami,0.0,0.0,1.0,1.0
44,2000-04-06,MON,LAN,Montreal,0.0,0.0,1.0,1.0
45,2000-04-06,NYN,SDN,New York,10870.832449398718,0.0,1.0,1.0
46,2000-04-06,PIT,HOU,Pittsburgh,0.0,0.0,1.0,1.0
47,2000-04-06,SLN,CHN,St. Louis,0.0,10311.699417712543,1.0,1.0
48,2000-04-06,BAL,CLE,Baltimore,0.0,0.0,1.0,1.0
49,2000-04-06,MIN,TBA,Minneapolis,0.0,0.0,1.0,1.0
50,2000-04-06,SEA,BOS,Seattle,0.0,0.0,1.0,1.0
51,2000-04-06,TEX,CHA,Arlington,0.0,0.0,1.0,1.0
52,2000-04-06,TOR,KCA,Toronto,0.0,0.0,1.0,1.0
53,2000-04-07,ARI,PIT,Phoenix,0.0,2943.488746966535,1.0,1.0
54,2000-04-07,ATL,SFN,Atlanta,0.0,972.4494372160073,2.0,1.0
55,2000-04-07,CIN,CHN,Cincinnati,0.0,10563.038897749668,1.0,1.0
56,2000-04-07,FLO,COL,Miami,0.0,972.4494372160073,1.0,2.0
57,2000-04-07,HOU,PHI,Houston,1830.950763395728,1635.2565051761562,1.0,1.0
58,2000-04-07,MON,SDN,Montreal,0.0,533.3756123743032,1.0,1.0
59,2000-04-07,NYN,LAN,New York,10870.832449398718,533.3756123743032,1.0,1.0
60,2000-04-07,SLN,MIL,St. Louis,0.0,495.5592054504111,1.0,1.0
61,2000-04-07,ANA,BOS,Anaheim,0.0,1573.258911092884,2.0,1.0
62,2000-04-07,BAL,DET,Baltimore,0.0,3941.189395311595,1.0,2.0
63,2000-04-07,KCA,MIN,Kansas City,1365.4101499105916,661.7636302695871,1.0,1.0
64,2000-04-07,OAK,CHA,Oakland,0.0,2349.8221185767597,2.0,1.0
65,2000-04-07,SEA,NYA,Seattle,0.0,1573.258911092884,1.0,2.0
66,2000-04-07,TBA,CLE,St. Petersburg,7290.366266978277,7149.567186517731,1.0,1.0
67,2000-04-07,TEX,TOR,Arlington,0.0,1962.346778824636,1.0,1.0
68,2000-04-08,ARI,PIT,Phoenix,0.0,2943.488746966535,1.0,1.0
69,2000-04-08,ATL,SFN,Atlanta,0.0,972.4494372160073,1.0,1.0
70,2000-04-08,CIN,CHN,Cincinnati,0.0,10563.038897749668,1.0,1.0
71,2000-04-08,FLO,COL,Miami,0.0,972.4494372160073,1.0,1.0
72,2000-04-08,HOU,PHI,Houston,1830.950763395728,1635.2565051761562,1.0,1.0
73,2000-04-08,MON,SDN,Montreal,0.0,533.3756123743032,1.0,1.0
74,2000-04-08,NYN,LAN,New York,10870.832449398718,533.3756123743032,1.0,1.0
75,2000-04-08,SLN,MIL,St. Louis,0.0,495.5592054504111,1.0,1.0
76,2000-04-08,ANA,BOS,Anaheim,0.0,1573.258911092884,1.0,1.0
77,2000-04-08,BAL,DET,Baltimore,0.0,3941.189395311595,1.0,1.0
78,2000-04-08,KCA,MIN,Kansas City,1365.4101499105916,661.7636302695871,1.0,1.0
79,2000-04-08,OAK,CHA,Oakland,0.0,2349.8221185767597,1.0,1.0
80,2000-04-08,SEA,NYA,Seattle,0.0,1573.258911092884,1.0,1.0
81,2000-04-08,TBA,CLE,St. Petersburg,7290.366266978277,7149.567186517731,1.0,1.0
82,2000-04-08,TEX,TOR,Arlington,0.0,1962.346778824636,1.0,1.0
83,2000-04-09,ARI,PIT,Phoenix,0.0,2943.488746966535,1.0,1.0
84,2000-04-09,ATL,SFN,Atlanta,0.0,972.4494372160073,1.0,1.0
85,2000-04-09,CIN,CHN,Cincinnati,0.0,10563.038897749668,1.0,1.0
86,2000-04-09,FLO,COL,Miami,0.0,972.4494372160073,1.0,1.0
87,2000-04-09,HOU,PHI,Houston,1830.950763395728,1635.2565051761562,1.0,1.0
88,2000-04-09,MON,SDN,Montreal,0.0,533.3756123743032,1.0,1.0
89,2000-04-09,SLN,MIL,St. Louis,0.0,495.5592054504111,1.0,1.0
90,2000-04-09,ANA,BOS,Anaheim,0.0,1573.258911092884,1.0,1.0
91,2000-04-09,BAL,DET,Baltimore,0.0,3941.189395311595,1.0,1.0
92,2000-04-09,KCA,MIN,Kansas City,1365.4101499105916,661.7636302695871,1.0,1.0
93,2000-04-09,OAK,CHA,Oakland,0.0,2349.8221185767597,1.0,1.0
94,2000-04-09,SEA,NYA,Seattle,0.0,1573.258911092884,1.0,1.0
95,2000-04-09,TBA,CLE,St. Petersburg,7290.366266978277,7149.567186517731,1.0,1.0
96,2000-04-09,TEX,TOR,Arlington,0.0,1962.346778824636,1.0,1.0
97,2000-04-10,CHN,ATL,Chicago,10159.00877586389,945.6790244705924,1.0,1.0
98,2000-04-10,COL,CIN,Denver,1950.2528819683787,1760.4983271764347,1.0,1.0
99,2000-04-10,HOU,SLN,Houston,1830.950763395728,1092.9069898924142,1.0,1.0
100,2000-04-10,MIL,FLO,Milwaukee,522.3574047614876,2040.0795026569813,1.0,1.0
101,2000-04-10,PHI,NYN,Philadelphia,3351.29798207518,10900.258450525153,1.0,2.0
102,2000-04-10,SDN,ARI,San Diego,3915.39807350928,481.9183179542152,1.0,1.0
103,2000-04-10,ANA,TOR,Anaheim,0.0,3486.722017256432,1.0,1.0
104,2000-04-10,KCA,MIN,Kansas City,1365.4101499105916,661.7636302695871,1.0,1.0
105,2000-04-10,OAK,CLE,Oakland,0.0,3941.189395311595,1.0,1.0
106,2000-04-11,COL,CIN,Denver,1950.2528819683787,1760.4983271764347,1.0,1.0
107,2000-04-11,HOU,SLN,Houston,1830.950763395728,1092.9069898924142,1.0,1.0
108,2000-04-11,PIT,MON,Pittsburgh,0.0,767.9248983675883,2.0,2.0
109,2000-04-11,SDN,ARI,San Diego,3915.39807350928,481.9183179542152,1.0,1.0
110,2000-04-11,SFN,LAN,San Francisco,4175.4954817182615,4093.804290596401,2.0,3.0
111,2000-04-11,ANA,TOR,Anaheim,0.0,3486.722017256432,1.0,1.0
112,2000-04-11,BOS,MIN,Boston,4010.9713255337056,1808.5725574126477,2.0,1.0
113,2000-04-11,DET,SEA,Detroit,3353.596216190899,3119.28311679125,2.0,2.0
114,2000-04-11,KCA,BAL,Kansas City,1365.4101499105916,1549.7463213541632,1.0,2.0
115,2000-04-11,OAK,CLE,Oakland,0.0,3941.189395311595,1.0,1.0
116,2000-04-11,TBA,CHA,St. Petersburg,7290.366266978277,8659.376167766673,2.0,2.0
117,2000-04-12,CHN,ATL,Chicago,10159.00877586389,945.6790244705924,2.0,2.0
118,2000-04-12,COL,CIN,Denver,1950.2528819683787,1760.4983271764347,1.0,1.0
119,2000-04-12,HOU,SLN,Houston,1830.950763395728,1092.9069898924142,1.0,1.0
120,2000-04-12,MIL,FLO,Milwaukee,522.3574047614876,2040.0795026569813,2.0,2.0
121,2000-04-12,PHI,NYN,Philadelphia,3351.29798207518,10900.258450525153,2.0,2.0
122,2000-04-12,PIT,MON,Pittsburgh,0.0,767.9248983675883,1.0,1.0
123,2000-04-12,SDN,ARI,San Diego,3915.39807350928,481.9183179542152,1.0,1.0
124,2000-04-12,SFN,LAN,San Francisco,4175.4954817182615,4093.804290596401,1.0,1.0
125,2000-04-12,ANA,TOR,Anaheim,0.0,3486.722017256432,1.0,1.0
126,2000-04-12,BOS,MIN,Boston,4010.9713255337056,1808.5725574126477,1.0,1.0
127,2000-04-12,DET,SEA,Detroit,3353.596216190899,3119.28311679125,1.0,1.0
128,2000-04-12,KCA,BAL,Kansas City,1365.4101499105916,1549.7463213541632,1.0,1.0
129,2000-04-12,NYA,TEX,New York,3926.295550369479,2236.777011410713,3.0,3.0
130,2000-04-12,OAK,CLE,Oakland,0.0,3941.189395311595,1.0,1.0
131,2000-04-12,TBA,CHA,St. Petersburg,7290.366266978277,8659.376167766673,1.0,1.0
132,2000-04-13,CHN,ATL,Chicago,10159.00877586389,945.6790244705924,1.0,1.0
133,2000-04-13,COL,SLN,Denver,1950.2528819683787,1282.6821196902445,1.0,1.0
134,2000-04-13,MIL,FLO,Milwaukee,522.3574047614876,2040.0795026569813,1.0,1.0
135,2000-04-13,PHI,NYN,Philadelphia,3351.29798207518,10900.258450525153,1.0,1.0
136,2000-04-13,PIT,MON,Pittsburgh,0.0,767.9248983675883,1.0,1.0
137,2000-04-13,SDN,ARI,San Diego,3915.39807350928,481.9183179542152,1.0,1.0
138,2000-04-13,SFN,LAN,San Francisco,4175.4954817182615,4093.804290596401,1.0,1.0
139,2000-04-13,BOS,MIN,Boston,4010.9713255337056,1808.5725574126477,1.0,1.0
140,2000-04-13,DET,SEA,Detroit,3353.596216190899,3119.28311679125,1.0,1.0
141,2000-04-13,KCA,BAL,Kansas City,1365.4101499105916,1549.7463213541632,1.0,1.0
142,2000-04-13,NYA,TEX,New York,3926.295550369479,2236.777011410713,1.0,1.0
143,2000-04-13,TBA,CHA,St. Petersburg,7290.366266978277,8659.376167766673,1.0,1.0
144,2000-04-14,CHN,FLO,Chicago,10159.00877586389,1911.921733357871,1.0,1.0
145,2000-04-14,COL,SLN,Denver,1950.2528819683787,1282.6821196902445,1.0,1.0
146,2000-04-14,LAN,CIN,Los Angeles,3974.885607639421,3052.332081215789,1.0,2.0
147,2000-04-14,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248,1.0,1.0
148,2000-04-14,PHI,MON,Philadelphia,3351.29798207518,630.2126068683555,1.0,1.0
149,2000-04-14,PIT,NYN,Pittsburgh,0.0,10649.560452929449,1.0,1.0
150,2000-04-14,SDN,HOU,San Diego,3915.39807350928,3408.447657724276,1.0,2.0
151,2000-04-14,SFN,ARI,San Francisco,4175.4954817182615,1052.42576183561,1.0,1.0
152,2000-04-14,BOS,OAK,Boston,4010.9713255337056,4330.993319347035,1.0,2.0
153,2000-04-14,CHA,ANA,Chicago,1315.6827805633404,2793.736054665992,1.0,2.0
154,2000-04-14,CLE,TEX,Cleveland,496.24153962192827,1675.8388644162544,2.0,1.0
155,2000-04-14,DET,TBA,Detroit,3353.596216190899,874.4497225862725,1.0,1.0
156,2000-04-14,MIN,BAL,Minneapolis,0.0,1511.137712694077,1.0,1.0
157,2000-04-14,NYA,KCA,New York,3926.295550369479,551.2472669034609,1.0,1.0
158,2000-04-14,TOR,SEA,Toronto,0.0,3334.173536738489,2.0,1.0
159,2000-04-15,CHN,FLO,Chicago,10159.00877586389,1911.921733357871,1.0,1.0
160,2000-04-15,LAN,CIN,Los Angeles,3974.885607639421,3052.332081215789,1.0,1.0
161,2000-04-15,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248,1.0,1.0
162,2000-04-15,PIT,NYN,Pittsburgh,0.0,10649.560452929449,1.0,1.0
163,2000-04-15,SDN,HOU,San Diego,3915.39807350928,3408.447657724276,1.0,1.0
164,2000-04-15,SFN,ARI,San Francisco,4175.4954817182615,1052.42576183561,1.0,1.0
165,2000-04-15,BOS,OAK,Boston,4010.9713255337056,4330.993319347035,1.0,1.0
166,2000-04-15,CHA,ANA,Chicago,1315.6827805633404,2793.736054665992,1.0,1.0
167,2000-04-15,CLE,TEX,Cleveland,496.24153962192827,1675.8388644162544,1.0,1.0
168,2000-04-15,DET,TBA,Detroit,3353.596216190899,874.4497225862725,1.0,1.0
169,2000-04-15,MIN,BAL,Minneapolis,0.0,1511.137712694077,1.0,1.0
170,2000-04-15,NYA,KCA,New York,3926.295550369479,551.2472669034609,1.0,1.0
171,2000-04-15,TOR,SEA,Toronto,0.0,3334.173536738489,1.0,1.0
172,2000-04-16,CHN,FLO,Chicago,10159.00877586389,1911.921733357871,1.0,1.0
173,2000-04-16,COL,SLN,Denver,1950.2528819683787,1282.6821196902445,2.0,2.0
174,2000-04-16,COL,SLN,Denver,1950.2528819683787,1282.6821196902445,0.0,0.0
175,2000-04-16,LAN,CIN,Los Angeles,3974.885607639421,3052.332081215789,1.0,1.0
176,2000-04-16,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248,1.0,1.0
177,2000-04-16,PHI,MON,Philadelphia,3351.29798207518,630.2126068683555,2.0,2.0
178,2000-04-16,PIT,NYN,Pittsburgh,0.0,10649.560452929449,1.0,1.0
179,2000-04-16,SDN,HOU,San Diego,3915.39807350928,3408.447657724276,1.0,1.0
180,2000-04-16,BOS,OAK,Boston,4010.9713255337056,4330.993319347035,1.0,1.0
181,2000-04-16,CHA,ANA,Chicago,1315.6827805633404,2793.736054665992,1.0,1.0
182,2000-04-16,CLE,TEX,Cleveland,496.24153962192827,1675.8388644162544,1.0,1.0
183,2000-04-16,DET,TBA,Detroit,3353.596216190899,874.4497225862725,1.0,1.0
184,2000-04-16,MIN,BAL,Minneapolis,0.0,1511.137712694077,1.0,1.0
185,2000-04-16,NYA,KCA,New York,3926.295550369479,551.2472669034609,1.0,1.0
186,2000-04-16,TOR,SEA,Toronto,0.0,3334.173536738489,1.0,1.0
187,2000-04-17,ARI,COL,Phoenix,0.0,2561.969410841943,2.0,1.0
188,2000-04-17,CHN,FLO,Chicago,10159.00877586389,1911.921733357871,1.0,1.0
189,2000-04-17,BOS,OAK,Boston,4010.9713255337056,4330.993319347035,1.0,1.0
190,2000-04-17,TEX,NYA,Arlington,0.0,1938.5131194406656,1.0,1.0
191,2000-04-17,TOR,ANA,Toronto,0.0,3486.722017256432,1.0,1.0
192,2000-04-18,ARI,COL,Phoenix,0.0,2561.969410841943,1.0,1.0
193,2000-04-18,ATL,PHI,Atlanta,0.0,2561.969410841943,2.0,2.0
194,2000-04-18,CIN,SFN,Cincinnati,0.0,1532.1956817089242,2.0,3.0
195,2000-04-18,FLO,PIT,Miami,0.0,1626.8677705316793,1.0,2.0
196,2000-04-18,LAN,HOU,Los Angeles,3974.885607639421,3439.148162606461,2.0,2.0
197,2000-04-18,MON,CHN,Montreal,0.0,10411.694360321466,2.0,1.0
198,2000-04-18,NYN,MIL,New York,10870.832449398718,915.4415067782048,2.0,2.0
199,2000-04-18,SLN,SDN,St. Louis,0.0,1405.7827860344305,2.0,2.0
200,2000-04-18,CHA,SEA,Chicago,1315.6827805633404,2796.4910207211624,2.0,2.0
201,2000-04-18,CLE,OAK,Cleveland,496.24153962192827,3474.5850359737688,2.0,1.0
202,2000-04-18,DET,BOS,Detroit,3353.596216190899,3119.28311679125,2.0,1.0
203,2000-04-18,MIN,KCA,Minneapolis,0.0,1115.7884411086127,2.0,2.0
204,2000-04-18,TEX,NYA,Arlington,0.0,1938.5131194406656,1.0,1.0
205,2000-04-18,TOR,ANA,Toronto,0.0,3486.722017256432,1.0,1.0
206,2000-04-19,ARI,COL,Phoenix,0.0,2561.969410841943,1.0,1.0
207,2000-04-19,ATL,PHI,Atlanta,0.0,2561.969410841943,1.0,1.0
208,2000-04-19,CIN,SFN,Cincinnati,0.0,1532.1956817089242,1.0,1.0
209,2000-04-19,FLO,PIT,Miami,0.0,1626.8677705316793,1.0,1.0
210,2000-04-19,LAN,HOU,Los Angeles,3974.885607639421,3439.148162606461,1.0,1.0
211,2000-04-19,MON,CHN,Montreal,0.0,10411.694360321466,1.0,1.0
212,2000-04-19,NYN,MIL,New York,10870.832449398718,915.4415067782048,1.0,1.0
213,2000-04-19,SLN,SDN,St. Louis,0.0,1405.7827860344305,1.0,1.0
214,2000-04-19,BAL,TBA,Baltimore,0.0,1511.137712694077,3.0,3.0
215,2000-04-19,CHA,SEA,Chicago,1315.6827805633404,2796.4910207211624,1.0,1.0
216,2000-04-19,CLE,OAK,Cleveland,496.24153962192827,3474.5850359737688,1.0,1.0
217,2000-04-19,DET,BOS,Detroit,3353.596216190899,3119.28311679125,1.0,1.0
218,2000-04-19,MIN,KCA,Minneapolis,0.0,1115.7884411086127,1.0,1.0
219,2000-04-19,TEX,NYA,Arlington,0.0,1938.5131194406656,1.0,1.0
220,2000-04-19,TOR,ANA,Toronto,0.0,3486.722017256432,1.0,1.0
221,2000-04-20,ARI,COL,Phoenix,0.0,2561.969410841943,1.0,1.0
222,2000-04-20,ATL,PHI,Atlanta,0.0,2561.969410841943,1.0,1.0
223,2000-04-20,CIN,SFN,Cincinnati,0.0,1532.1956817089242,1.0,1.0
224,2000-04-20,FLO,PIT,Miami,0.0,1626.8677705316793,1.0,1.0
225,2000-04-20,MON,CHN,Montreal,0.0,10411.694360321466,1.0,1.0
226,2000-04-20,NYN,MIL,New York,10870.832449398718,915.4415067782048,1.0,1.0
227,2000-04-20,SLN,SDN,St. Louis,0.0,1405.7827860344305,1.0,1.0
228,2000-04-20,BAL,TBA,Baltimore,0.0,1511.137712694077,1.0,1.0
229,2000-04-20,CLE,OAK,Cleveland,496.24153962192827,3474.5850359737688,1.0,1.0
230,2000-04-20,MIN,KCA,Minneapolis,0.0,1115.7884411086127,1.0,1.0
231,2000-04-20,TOR,ANA,Toronto,0.0,3486.722017256432,1.0,1.0
232,2000-04-21,ARI,SFN,Phoenix,0.0,3188.9619650868126,1.0,1.0
233,2000-04-21,ATL,PIT,Atlanta,0.0,839.1684088950178,1.0,1.0
234,2000-04-21,CIN,LAN,Cincinnati,0.0,1147.0541058560368,1.0,2.0
235,2000-04-21,FLO,PHI,Miami,0.0,3188.9619650868126,1.0,1.0
236,2000-04-21,HOU,SDN,Houston,1830.950763395728,2283.4731891218285,2.0,1.0
237,2000-04-21,MON,MIL,Montreal,0.0,1147.0541058560368,1.0,1.0
238,2000-04-21,SLN,COL,St. Louis,0.0,751.5565326239617,1.0,1.0
239,2000-04-21,CHA,DET,Chicago,1315.6827805633404,2979.160816458781,2.0,2.0
240,2000-04-21,OAK,BAL,Oakland,0.0,3941.189395311595,1.0,1.0
241,2000-04-21,SEA,KCA,Seattle,0.0,3334.173536738489,2.0,1.0
242,2000-04-21,TBA,ANA,St. Petersburg,7290.366266978277,9205.096125674738,1.0,1.0
243,2000-04-21,TEX,MIN,Arlington,0.0,1398.8578169230404,2.0,1.0
244,2000-04-21,TOR,NYA,Toronto,0.0,3486.722017256432,1.0,2.0
245,2000-04-22,ARI,SFN,Phoenix,0.0,3188.9619650868126,1.0,1.0
246,2000-04-22,ATL,PIT,Atlanta,0.0,839.1684088950178,1.0,1.0
247,2000-04-22,CIN,LAN,Cincinnati,0.0,1147.0541058560368,1.0,1.0
248,2000-04-22,FLO,PHI,Miami,0.0,3188.9619650868126,1.0,1.0
249,2000-04-22,HOU,SDN,Houston,1830.950763395728,2283.4731891218285,1.0,1.0
250,2000-04-22,MON,MIL,Montreal,0.0,1147.0541058560368,1.0,1.0
251,2000-04-22,NYN,CHN,New York,10870.832449398718,10870.832449398718,2.0,2.0
252,2000-04-22,NYN,CHN,New York,10870.832449398718,10870.832449398718,0.0,0.0
253,2000-04-22,SLN,COL,St. Louis,0.0,751.5565326239617,1.0,1.0
254,2000-04-22,CHA,DET,Chicago,1315.6827805633404,2979.160816458781,1.0,1.0
255,2000-04-22,OAK,BAL,Oakland,0.0,3941.189395311595,1.0,1.0
256,2000-04-22,SEA,KCA,Seattle,0.0,3334.173536738489,1.0,1.0
257,2000-04-22,TBA,ANA,St. Petersburg,7290.366266978277,9205.096125674738,1.0,1.0
258,2000-04-22,TEX,MIN,Arlington,0.0,1398.8578169230404,1.0,1.0
259,2000-04-22,TOR,NYA,Toronto,0.0,3486.722017256432,1.0,1.0
260,2000-04-23,ARI,SFN,Phoenix,0.0,3188.9619650868126,1.0,1.0
261,2000-04-23,ATL,PIT,Atlanta,0.0,839.1684088950178,1.0,1.0
262,2000-04-23,CIN,LAN,Cincinnati,0.0,1147.0541058560368,1.0,1.0
263,2000-04-23,FLO,PHI,Miami,0.0,3188.9619650868126,1.0,1.0
264,2000-04-23,HOU,SDN,Houston,1830.950763395728,2283.4731891218285,1.0,1.0
265,2000-04-23,MON,MIL,Montreal,0.0,1147.0541058560368,1.0,1.0
266,2000-04-23,NYN,CHN,New York,10870.832449398718,10870.832449398718,1.0,1.0
267,2000-04-23,SLN,COL,St. Louis,0.0,751.5565326239617,1.0,1.0
268,2000-04-23,CHA,DET,Chicago,1315.6827805633404,2979.160816458781,1.0,1.0
269,2000-04-23,OAK,BAL,Oakland,0.0,3941.189395311595,1.0,1.0
270,2000-04-23,SEA,KCA,Seattle,0.0,3334.173536738489,1.0,1.0
271,2000-04-23,TBA,ANA,St. Petersburg,7290.366266978277,9205.096125674738,1.0,1.0
272,2000-04-23,TEX,MIN,Arlington,0.0,1398.8578169230404,1.0,1.0
273,2000-04-23,TOR,NYA,Toronto,0.0,3486.722017256432,1.0,1.0
274,2000-04-24,FLO,PHI,Miami,0.0,3188.9619650868126,1.0,1.0
275,2000-04-24,NYN,LAN,New York,10870.832449398718,533.3756123743032,1.0,1.0
276,2000-04-24,ANA,DET,Anaheim,0.0,590.7929464473488,1.0,1.0
277,2000-04-24,CHA,BAL,Chicago,1315.6827805633404,974.798734803774,1.0,1.0
278,2000-04-24,NYA,MIN,New York,3926.295550369479,1639.559653758051,1.0,1.0
279,2000-04-24,OAK,TOR,Oakland,0.0,3639.2913103128753,1.0,1.0
280,2000-04-24,SEA,CLE,Seattle,0.0,3756.165388391585,1.0,4.0
281,2000-04-24,TEX,BOS,Arlington,0.0,2688.6517471925995,1.0,5.0
282,2000-04-25,ATL,LAN,Atlanta,0.0,1598.715350537256,2.0,1.0
283,2000-04-25,FLO,SFN,Miami,0.0,0.0,1.0,2.0
284,2000-04-25,HOU,CHN,Houston,1830.950763395728,10753.983292400835,2.0,2.0
285,2000-04-25,MON,COL,Montreal,0.0,1598.715350537256,2.0,2.0
286,2000-04-25,NYN,CIN,New York,10870.832449398718,915.4415067782048,1.0,2.0
287,2000-04-25,PHI,ARI,Philadelphia,3351.29798207518,3351.29798207518,1.0,2.0
288,2000-04-25,PIT,SDN,Pittsburgh,0.0,507.4685719603499,2.0,2.0
289,2000-04-25,SLN,MIL,St. Louis,0.0,495.5592054504111,2.0,2.0
290,2000-04-25,ANA,DET,Anaheim,0.0,590.7929464473488,1.0,1.0
291,2000-04-25,CHA,BAL,Chicago,1315.6827805633404,974.798734803774,1.0,1.0
292,2000-04-25,KCA,TBA,Kansas City,1365.4101499105916,661.7636302695871,2.0,2.0
293,2000-04-25,NYA,MIN,New York,3926.295550369479,1639.559653758051,1.0,1.0
294,2000-04-25,OAK,TOR,Oakland,0.0,3639.2913103128753,1.0,1.0
295,2000-04-25,SEA,CLE,Seattle,0.0,3756.165388391585,1.0,1.0
296,2000-04-25,TEX,BOS,Arlington,0.0,2688.6517471925995,1.0,1.0
297,2000-04-26,ATL,LAN,Atlanta,0.0,1598.715350537256,1.0,1.0
298,2000-04-26,FLO,SFN,Miami,0.0,0.0,1.0,1.0
299,2000-04-26,HOU,CHN,Houston,1830.950763395728,10753.983292400835,1.0,1.0
300,2000-04-26,MON,COL,Montreal,0.0,1598.715350537256,1.0,1.0
301,2000-04-26,NYN,CIN,New York,10870.832449398718,915.4415067782048,1.0,1.0
302,2000-04-26,PHI,ARI,Philadelphia,3351.29798207518,3351.29798207518,1.0,1.0
303,2000-04-26,PIT,SDN,Pittsburgh,0.0,507.4685719603499,1.0,1.0
304,2000-04-26,SLN,MIL,St. Louis,0.0,495.5592054504111,1.0,1.0
305,2000-04-26,ANA,DET,Anaheim,0.0,590.7929464473488,1.0,1.0
306,2000-04-26,CHA,BAL,Chicago,1315.6827805633404,974.798734803774,1.0,1.0
307,2000-04-26,KCA,TBA,Kansas City,1365.4101499105916,661.7636302695871,1.0,1.0
308,2000-04-26,NYA,MIN,New York,3926.295550369479,1639.559653758051,1.0,1.0
309,2000-04-26,OAK,TOR,Oakland,0.0,3639.2913103128753,1.0,1.0
310,2000-04-26,SEA,CLE,Seattle,0.0,3756.165388391585,1.0,1.0
311,2000-04-26,TEX,BOS,Arlington,0.0,2688.6517471925995,1.0,1.0
312,2000-04-27,ATL,LAN,Atlanta,0.0,1598.715350537256,1.0,1.0
313,2000-04-27,HOU,CHN,Houston,1830.950763395728,10753.983292400835,1.0,1.0
314,2000-04-27,NYN,CIN,New York,10870.832449398718,915.4415067782048,1.0,1.0
315,2000-04-27,PHI,ARI,Philadelphia,3351.29798207518,3351.29798207518,1.0,1.0
316,2000-04-27,PIT,SDN,Pittsburgh,0.0,507.4685719603499,1.0,1.0
317,2000-04-27,SLN,MIL,St. Louis,0.0,495.5592054504111,1.0,1.0
318,2000-04-27,ANA,TBA,Anaheim,0.0,2442.3606921895343,1.0,1.0
