,game_date,home_team,away_team,is_day_game,running_bool_count_home,running_bool_count_away
270,20000423,SEA,KCA,True,1.0,10.0
271,20000423,TBA,ANA,True,9.0,12.0
272,20000423,TEX,MIN,True,2.0,4.0
273,20000423,TOR,NYA,True,2.0,8.0
274,20000424,FLO,PHI,False,1.0,12.0
275,20000424,NYN,LAN,True,1.0,7.0
276,20000424,ANA,DET,False,1.0,8.0
277,20000424,CHA,BAL,False,3.0,5.0
278,20000424,NYA,MIN,True,1.0,5.0
279,20000424,OAK,TOR,False,1.0,3.0
280,20000424,SEA,CLE,False,2.0,2.0
281,20000424,TEX,BOS,False,3.0,10.0
282,20000425,ATL,LAN,False,3.0,8.0
283,20000425,FLO,SFN,False,2.0,8.0
284,20000425,HOU,CHN,False,3.0,8.0
285,20000425,MON,COL,False,3.0,9.0
286,20000425,NYN,CIN,False,2.0,3.0
287,20000425,PHI,ARI,False,13.0,8.0
288,20000425,PIT,SDN,False,17.0,9.0
289,20000425,SLN,MIL,False,3.0,9.0
290,20000425,ANA,DET,False,2.0,9.0
291,20000425,CHA,BAL,False,4.0,6.0
292,20000425,KCA,TBA,False,11.0,10.0
293,20000425,NYA,MIN,False,2.0,6.0
294,20000425,OAK,TOR,False,2.0,4.0
295,20000425,SEA,CLE,False,3.0,3.0
296,20000425,TEX,BOS,False,4.0,11.0
297,20000426,ATL,LAN,False,4.0,9.0
298,20000426,FLO,SFN,True,1.0,9.0
299,20000426,HOU,CHN,False,1.0,9.0
300,20000426,MON,COL,False,4.0,10.0
301,20000426,NYN,CIN,False,3.0,4.0
302,20000426,PHI,ARI,False,14.0,9.0
303,20000426,PIT,SDN,False,18.0,10.0
304,20000426,SLN,MIL,False,4.0,10.0
305,20000426,ANA,DET,False,3.0,10.0
306,20000426,CHA,BAL,False,5.0,7.0
307,20000426,KCA,TBA,False,12.0,11.0
308,20000426,NYA,MIN,True,1.0,7.0
309,20000426,OAK,TOR,True,3.0,5.0
310,20000426,SEA,CLE,True,4.0,4.0
311,20000426,TEX,BOS,True,5.0,12.0
312,20000427,ATL,LAN,True,5.0,10.0
313,20000427,HOU,CHN,True,2.0,10.0
314,20000427,NYN,CIN,True,4.0,5.0
315,20000427,PHI,ARI,True,15.0,10.0
316,20000427,PIT,SDN,True,19.0,11.0
317,20000427,SLN,MIL,True,5.0,11.0
318,20000427,ANA,TBA,False,1.0,12.0
319,20000427,CHA,BAL,True,1.0,8.0
320,20000428,CHN,ARI,True,11.0,11.0
